gene	control	bpa_at_50	bpa_at_5000
ENSMUSG00000021728	5.589	5.78866666666667	5.88083333333333
ENSMUSG00000040405	6.24916666666667	6.43133333333333	6.32666666666667
ENSMUSG00000042308	9.12733333333333	9.06166666666667	9.14366666666667
ENSMUSG00000033773	8.98683333333333	8.99983333333333	8.934
ENSMUSG00000001034	4.05616666666667	4.170125	4.06666666666667
ENSMUSG00000022404	5.69775	5.83804166666667	5.64104166666667
ENSMUSG00000025781	15.4525	15.5356666666667	15.3888333333333
ENSMUSG00000021910	5.646125	5.62308333333333	5.66716666666667
ENSMUSG00000000838	2.58011111111111	2.58324074074074	2.601
ENSMUSG00000046572	5.9805	6.1925	6.14683333333333
ENSMUSG00000073889	6.43979166666667	6.55841666666667	6.47883333333333
ENSMUSG00000063376	6.22083333333333	6.2105	6.32766666666667
ENSMUSG00000109610	15.9865	15.9936666666667	15.9955
ENSMUSG00000036199	15.388	15.3781666666667	15.3318333333333
ENSMUSG00000048007	11.0101666666667	10.8701666666667	11.0303333333333
ENSMUSG00000034801	8.434	8.48216666666667	8.39883333333333
ENSMUSG00000040899	6.2355	6.17383333333333	6.26066666666667
ENSMUSG00000056973	15.0571666666667	14.7835	14.7901666666667
ENSMUSG00000060913	10.6675	10.4811666666667	10.5348333333333
ENSMUSG00000013160	10.9178333333333	11.0565	10.888
ENSMUSG00000049721	6.62816666666667	6.44666666666667	6.574
ENSMUSG00000028455	5.13754166666667	5.1265	5.08958333333333
ENSMUSG00000110686	15.9865	15.9936666666667	15.9955
ENSMUSG00000048612	3.52395833333333	3.59004166666667	3.67716666666667
ENSMUSG00000031379	9.23116666666667	9.153	8.99683333333333
ENSMUSG00000061959	14.4803333333333	14.1091666666667	14.0575
ENSMUSG00000039865	7.6775	7.691	7.65633333333333
ENSMUSG00000032194	4.34595833333333	4.45204166666667	4.41575
ENSMUSG00000040761	7.4265	7.352	7.4075
ENSMUSG00000022792	9.4275	9.5535	9.383
ENSMUSG00000072653	5.78066666666667	5.80966666666667	5.84016666666667
ENSMUSG00000022516	4.77425	4.822375	4.88104166666667
ENSMUSG00000111869	6.43066666666667	6.2975	6.55216666666667
ENSMUSG00000000976	2.00083333333333	2.01382291666667	1.98545833333333
ENSMUSG00000035158	6.2695	6.1445	6.18733333333333
ENSMUSG00000012117	4.498375	4.55841666666667	4.536
ENSMUSG00000031458	8.0085	7.58016666666667	7.897
ENSMUSG00000031217	10.3906666666667	10.0996666666667	10.2788333333333
ENSMUSG00000038773	7.24433333333333	7.17216666666667	7.25283333333333
ENSMUSG00000026399	3.15033333333333	3.204875	3.13708333333333
ENSMUSG00000030431	8.19883333333333	8.465	8.2905
ENSMUSG00000016554	4.403125	4.37379166666667	4.352
ENSMUSG00000047370	10.8333333333333	10.8175	10.848
ENSMUSG00000009687	6.86383333333333	6.96566666666667	7.06916666666667
ENSMUSG00000038418	8.42583333333333	7.89666666666667	8.23066666666667
ENSMUSG00000042699	11.6605	11.5333333333333	11.6181666666667
ENSMUSG00000036943	5.95983333333333	5.90833333333333	5.8945
ENSMUSG00000069893	6.7575	6.75229166666667	6.85320833333333
ENSMUSG00000027900	10.8123333333333	10.5488333333333	10.7786666666667
ENSMUSG00000024990	15.999	15.9936666666667	15.9955
ENSMUSG00000078153	6.7575	6.75229166666667	6.85320833333333
ENSMUSG00000079019	6.722	6.8995	6.6705
ENSMUSG00000095690	4.80516666666667	4.76879166666667	4.81066666666667
ENSMUSG00000041119	9.71383333333333	9.8155	9.67233333333333
ENSMUSG00000031805	6.722	6.8995	6.6705
ENSMUSG00000028936	6.140125	6.0545	6.14479166666667
ENSMUSG00000022463	3.02638888888889	3.06877777777778	3.08464814814815
ENSMUSG00000014769	13.0836666666667	13.0573333333333	13.0363333333333
ENSMUSG00000007564	9.00083333333333	9.00683333333333	8.997
ENSMUSG00000024571	12.4566666666667	12.643	12.4761666666667
ENSMUSG00000054237	11.0651666666667	10.8868333333333	11.0868333333333
ENSMUSG00000067942	2.16011111111111	2.1962962962963	2.1897037037037
ENSMUSG00000025856	6.80633333333333	7.37483333333333	7.03933333333333
ENSMUSG00000027012	4.9185	4.94516666666667	4.89754166666667
ENSMUSG00000040723	3.78404166666667	3.74379166666667	3.75720833333333
ENSMUSG00000015377	3.28775	3.29595833333333	3.30666666666667
ENSMUSG00000026411	4.66054166666667	4.64029166666667	4.70529166666667
ENSMUSG00000078139	5.27691666666667	5.25704166666667	5.21266666666667
ENSMUSG00000024431	2.04932291666667	2.02910416666667	2.06095833333333
ENSMUSG00000007891	5.76525	5.82954166666667	5.8
ENSMUSG00000032892	8.32316666666667	8.35883333333333	8.39266666666667
ENSMUSG00000008976	2.81603703703704	2.80738888888889	2.79337037037037
ENSMUSG00000021149	4.52625	4.57108333333333	4.49504166666667
ENSMUSG00000032017	6.204	6.20916666666667	6.30716666666667
ENSMUSG00000027967	5.87283333333333	5.89183333333333	6.0195
ENSMUSG00000025780	9.93383333333333	9.32116666666667	9.95683333333333
ENSMUSG00000039831	4.06729166666667	4.18195833333333	4.143625
ENSMUSG00000034171	5.065875	5.00825	5.01825
ENSMUSG00000057228	13.0423333333333	12.8003333333333	12.9643333333333
ENSMUSG00000020572	2.81257407407407	2.82972222222222	2.80364814814815
ENSMUSG00000030120	10.5505	10.3916666666667	10.3553333333333
ENSMUSG00000066800	6.5235	6.4385	6.53433333333333
ENSMUSG00000007872	11.4856666666667	11.4656666666667	11.5056666666667
ENSMUSG00000041058	3.07214814814815	3.06151851851852	3.08257407407407
ENSMUSG00000030982	3.833125	3.88983333333333	3.8665
ENSMUSG00000025647	3.28157407407407	3.29411111111111	3.38331481481481
ENSMUSG00000010054	5.365	5.33058333333333	5.31858333333333
ENSMUSG00000024516	9.24066666666667	8.96216666666667	9.08333333333333
ENSMUSG00000007041	11.6818333333333	11.7838333333333	11.8313333333333
ENSMUSG00000048996	6.42083333333333	6.35766666666667	6.686
ENSMUSG00000021815	7.038	6.80283333333333	6.9475
ENSMUSG00000038644	3.89566666666667	4.04725	3.97791666666667
ENSMUSG00000020101	7.1805	7.2645	7.175
ENSMUSG00000030782	3.18975	3.20754166666667	3.15545833333333
ENSMUSG00000016087	3.459375	3.39483333333333	3.44904166666667
ENSMUSG00000049717	3.80616666666667	3.847875	4.12133333333333
ENSMUSG00000022148	2.92140740740741	2.94157407407407	2.95072222222222
ENSMUSG00000035048	13.3458333333333	13.4278333333333	13.4545
ENSMUSG00000022003	2.68081481481481	2.51348148148148	2.57738888888889
ENSMUSG00000055633	6.85416666666667	6.82066666666667	6.90966666666667
ENSMUSG00000025724	6.47575	6.440875	6.43179166666667
ENSMUSG00000074405	2.31990740740741	2.31077777777778	2.33457407407407
ENSMUSG00000045201	5.85316666666667	5.81983333333333	5.91266666666667
ENSMUSG00000018651	4.10004166666667	4.068875	4.08758333333333
ENSMUSG00000029203	2.45967708333333	2.45976041666667	2.43482291666667
ENSMUSG00000042472	9.14316666666667	8.896	8.995
ENSMUSG00000040928	2.5132962962963	2.46440740740741	2.47881481481482
ENSMUSG00000034024	5.512	5.53875	5.479625
ENSMUSG00000045983	4.81316666666667	4.82054166666667	4.77091666666667
ENSMUSG00000007867	9.0815	8.93033333333333	9.05
ENSMUSG00000010080	8.9525	8.96883333333333	9.07283333333333
ENSMUSG00000089762	2.98904166666667	2.94770833333333	2.96183333333333
ENSMUSG00000117062	5.79570833333333	5.82695833333333	5.85754166666667
ENSMUSG00000063511	5.56870833333333	5.53379166666667	5.57308333333333
ENSMUSG00000001962	9.63883333333333	9.66366666666667	9.464
ENSMUSG00000079598	6.04566666666667	5.945	6.00583333333333
ENSMUSG00000103653	15.999	15.9936666666667	15.9955
ENSMUSG00000074254	4.89670833333333	4.69945833333333	5.77058333333333
ENSMUSG00000036632	5.19929166666667	5.15829166666667	5.12816666666667
ENSMUSG00000001415	4.299125	4.282	4.28025
ENSMUSG00000026930	7.93916666666667	7.855	7.99416666666667
ENSMUSG00000047730	5.71166666666667	5.69	5.87
ENSMUSG00000021281	11.2161666666667	11.3356666666667	11.2776666666667
ENSMUSG00000070284	10.1	10.5315	10.1973333333333
ENSMUSG00000046138	3.48075	3.50766666666667	3.51745833333333
ENSMUSG00000043807	7.73716666666667	7.59716666666667	7.77383333333333
ENSMUSG00000092218	10.1	10.5315	10.1973333333333
ENSMUSG00000045237	10.7095	10.8878333333333	10.8548333333333
ENSMUSG00000043833	6.16633333333333	6.16783333333333	6.26416666666667
ENSMUSG00000033705	1.58298958333333	1.58152083333333	1.59244791666667
ENSMUSG00000095990	3.681875	3.812875	3.802625
ENSMUSG00000038510	9.465	9.60016666666667	9.5525
ENSMUSG00000072770	3.34970833333333	3.25379166666667	3.27825
ENSMUSG00000038014	4.59295833333333	4.50370833333333	4.52
ENSMUSG00000020387	7.53366666666667	7.50683333333333	7.57466666666667
ENSMUSG00000096696	3.681875	3.812875	3.802625
ENSMUSG00000022032	8.06166666666667	8.10316666666667	9.11366666666667
ENSMUSG00000028651	3.88954166666667	3.90945833333333	3.844875
ENSMUSG00000007617	2.05714814814815	2.10588888888889	2.04553703703704
ENSMUSG00000026470	3.58575	3.61229166666667	3.60775
ENSMUSG00000031930	1.55932666666667	1.55207333333333	1.57898
ENSMUSG00000024382	9.467	9.40333333333333	9.45
ENSMUSG00000020869	9.73416666666667	10.1131666666667	10.0221666666667
ENSMUSG00000062397	5.67620833333333	5.68345833333333	5.651125
ENSMUSG00000032554	15.999	15.9936666666667	15.9955
ENSMUSG00000020868	4.76279166666667	4.67433333333333	4.81316666666667
ENSMUSG00000067851	2.94705555555556	2.88024074074074	2.90216666666667
ENSMUSG00000034687	6.74233333333333	6.6865	6.97916666666667
ENSMUSG00000022748	3.84941666666667	3.82841666666667	3.8055
ENSMUSG00000008333	4.60591666666667	4.609625	4.57129166666667
ENSMUSG00000005980	6.10516666666667	6.32183333333333	6.14633333333333
ENSMUSG00000021460	2.83311111111111	2.83325925925926	2.78305555555556
ENSMUSG00000049305	4.73975	4.71079166666667	4.687
ENSMUSG00000006313	6.12783333333333	5.90016666666667	6.2545
ENSMUSG00000034973	3.39920833333333	3.37129166666667	3.42066666666667
ENSMUSG00000068551	7.66483333333333	7.69683333333333	7.73816666666667
ENSMUSG00000033029	5.72183333333333	5.67733333333333	5.73483333333333
ENSMUSG00000043323	9.4845	9.54833333333333	9.6065
ENSMUSG00000071757	5.82833333333333	5.85416666666667	5.8795
ENSMUSG00000034258	7.62966666666667	6.969	7.78283333333333
ENSMUSG00000029518	10.8836666666667	10.8025	10.7486666666667
ENSMUSG00000045455	11.0101666666667	10.8701666666667	11.0303333333333
ENSMUSG00000027018	8.43766666666667	8.57416666666667	8.38016666666667
ENSMUSG00000001665	10.7585	10.6881666666667	10.8338333333333
ENSMUSG00000024114	5.96266666666667	5.88883333333333	6.07233333333333
ENSMUSG00000038886	2.03719791666667	2.01109375	2.03333333333333
ENSMUSG00000029613	2.45142592592593	2.41459259259259	2.42246296296296
ENSMUSG00000038781	11.0705	11.1075	11.3676666666667
ENSMUSG00000040018	8.8955	8.89083333333333	9.02133333333333
ENSMUSG00000115379	7.37283333333333	7.20566666666667	7.11866666666667
ENSMUSG00000042608	6.70783333333333	6.51866666666667	6.5235
ENSMUSG00000026270	10.384	10.5305	10.665
ENSMUSG00000027698	10.9195	10.1743333333333	10.4525
ENSMUSG00000047492	12.098	11.624	12.1735
ENSMUSG00000002342	4.34441666666667	4.382	4.34529166666667
ENSMUSG00000036840	3.23083333333333	3.23583333333333	3.27725
ENSMUSG00000050212	4.98133333333333	4.97004166666667	5.00033333333333
ENSMUSG00000039706	6.159	6.078	6.04116666666667
ENSMUSG00000041035	4.05416666666667	4.0565	4.02995833333333
ENSMUSG00000039497	6.32383333333333	6.38516666666667	6.33316666666667
ENSMUSG00000081058	13.286	13.2751666666667	13.2511666666667
ENSMUSG00000070392	3.95264814814815	3.92396296296296	3.94727777777778
ENSMUSG00000093769	13.286	13.2751666666667	13.2511666666667
ENSMUSG00000027176	4.56070833333333	4.544375	4.49716666666667
ENSMUSG00000074403	13.286	13.2751666666667	13.2511666666667
ENSMUSG00000028333	12.5115	12.4515	12.433
ENSMUSG00000030105	4.81125	4.63508333333333	4.791
ENSMUSG00000014601	10.545	10.6645	10.6716666666667
ENSMUSG00000031111	5.91066666666667	5.82333333333333	5.71383333333333
ENSMUSG00000004846	4.27416666666667	4.26691666666667	4.21245833333333
ENSMUSG00000027794	7.26666666666667	6.98	7.019
ENSMUSG00000022037	15.0688333333333	15.1308333333333	15.2776666666667
ENSMUSG00000030847	10.971	11.3546666666667	10.7881666666667
ENSMUSG00000026638	4.37808333333333	4.31033333333333	4.28416666666667
ENSMUSG00000027935	6.63133333333333	6.47833333333333	6.57533333333333
ENSMUSG00000015668	9.22383333333333	9.48016666666667	9.40816666666667
ENSMUSG00000045027	6.693	6.66183333333333	6.78083333333333
ENSMUSG00000005609	8.91683333333333	8.81116666666667	8.74116666666667
ENSMUSG00000024387	12.643	12.6588333333333	12.529
ENSMUSG00000042354	8.95083333333333	8.88816666666667	8.813
ENSMUSG00000029165	3.1965	3.14916666666667	3.16733333333333
ENSMUSG00000030062	3.56938888888889	3.61394444444444	3.56911111111111
ENSMUSG00000038102	4.35625	4.34029166666667	4.33341666666667
ENSMUSG00000015971	2.77618518518518	2.69403703703704	2.69061111111111
ENSMUSG00000028251	4.98033333333333	4.95095833333333	5.00358333333333
ENSMUSG00000059743	5.45091666666667	5.989875	5.42220833333333
ENSMUSG00000105204	13.2265	14.1808333333333	13.2316666666667
ENSMUSG00000026199	2.79796296296296	2.77601851851852	2.7927037037037
ENSMUSG00000026097	10.5101666666667	10.7026666666667	10.6025
ENSMUSG00000027864	6.49033333333333	6.4055	6.67383333333333
ENSMUSG00000038564	2.80944444444444	2.76903703703704	2.81731481481481
ENSMUSG00000024713	2.37664814814815	2.35446296296296	2.36031481481481
ENSMUSG00000024286	3.33431481481482	3.32998148148148	3.30275925925926
ENSMUSG00000033436	7.85316666666667	7.778	7.74533333333333
ENSMUSG00000058709	10.9313333333333	10.7988333333333	10.8781666666667
ENSMUSG00000002617	5.8375	5.96183333333333	5.96533333333333
ENSMUSG00000045827	3.15045833333333	3.20083333333333	3.27095833333333
ENSMUSG00000053574	5.84683333333333	5.84266666666667	5.77883333333333
ENSMUSG00000083087	15.9865	15.9936666666667	15.9955
ENSMUSG00000069682	14.9996666666667	15.0225	14.8123333333333
ENSMUSG00000019179	15.1626666666667	15.0611666666667	14.9238333333333
ENSMUSG00000039428	10.9638333333333	11.1885	10.9293333333333
ENSMUSG00000051146	8.17083333333333	8.21116666666667	7.88066666666667
ENSMUSG00000056899	5.601625	5.6515	5.53129166666667
ENSMUSG00000072381	8.32316666666667	8.35883333333333	8.39266666666667
ENSMUSG00000021482	10.1325	10.038	9.842
ENSMUSG00000117310	3.29712962962963	3.35225925925926	3.30246296296296
ENSMUSG00000049791	8.48983333333333	8.01216666666667	8.47516666666667
ENSMUSG00000026064	3.29712962962963	3.35225925925926	3.30246296296296
ENSMUSG00000022847	3.05144444444444	2.98388888888889	3.02225925925926
ENSMUSG00000022313	3.59141666666667	3.60920833333333	3.56829166666667
ENSMUSG00000059534	14.2675	14.3161666666667	14.2153333333333
ENSMUSG00000043051	9.71766666666667	9.21783333333333	9.55533333333333
ENSMUSG00000054277	3.91033333333333	4.06091666666667	3.947625
ENSMUSG00000002781	7.349	7.24783333333333	7.191
ENSMUSG00000027429	4.76704166666667	5.00395833333333	4.83683333333333
ENSMUSG00000027778	7.48083333333333	7.325	7.44116666666667
ENSMUSG00000038370	8.96266666666667	7.796	8.47233333333333
ENSMUSG00000034538	6.02883333333333	6.16933333333333	6.0055
ENSMUSG00000014294	13.7266666666667	13.8116666666667	13.6626666666667
ENSMUSG00000024222	2.31048148148148	2.1982037037037	2.22727777777778
ENSMUSG00000027430	8.815	9.056	8.90166666666667
ENSMUSG00000041079	8.5025	8.49483333333333	8.59233333333333
ENSMUSG00000002489	6.23	6.163	6.1715
ENSMUSG00000032387	11.9405	11.9155	11.696
ENSMUSG00000005677	10.7803333333333	10.0275	10.5496666666667
ENSMUSG00000043226	5.9275	5.946	6.02216666666667
ENSMUSG00000029505	2.55012962962963	2.56064814814815	2.56111111111111
ENSMUSG00000038745	5.24570833333333	5.26341666666667	5.44633333333333
ENSMUSG00000074896	7.95933333333333	8.05066666666667	8.31983333333333
ENSMUSG00000033860	15.999	15.9936666666667	15.9955
ENSMUSG00000026333	4.10958333333333	3.967625	3.97533333333333
ENSMUSG00000022314	4.69916666666667	4.53791666666667	4.606
ENSMUSG00000022336	5.12229166666667	5.17570833333333	5.115125
ENSMUSG00000090935	2.2289375	2.21554166666667	2.19489583333333
ENSMUSG00000042647	3.91458333333333	3.92283333333333	3.97866666666667
ENSMUSG00000029161	7.91066666666667	7.9075	7.87983333333333
ENSMUSG00000056035	15.1336666666667	14.9461666666667	14.463
ENSMUSG00000003444	6.66333333333333	6.65833333333333	6.75183333333333
ENSMUSG00000031561	9.12983333333333	8.99116666666667	9.18083333333333
ENSMUSG00000026849	12.7633333333333	12.4723333333333	12.7036666666667
ENSMUSG00000042660	10.3521666666667	10.324	10.3423333333333
ENSMUSG00000020287	10.1733333333333	9.98933333333333	10.2288333333333
ENSMUSG00000037885	3.80358333333333	3.711	3.69845833333333
ENSMUSG00000024621	4.16929166666667	4.26616666666667	4.35570833333333
ENSMUSG00000025477	8.82166666666667	8.90916666666667	8.77066666666667
ENSMUSG00000043357	5.96716666666667	6.057	6.0695
ENSMUSG00000000903	3.04154166666667	2.981625	3.02175
ENSMUSG00000114251	13.9226666666667	13.9861666666667	13.8796666666667
ENSMUSG00000022537	6.12616666666667	5.97	6.15683333333333
ENSMUSG00000024665	12.68	12.5828333333333	12.3146666666667
ENSMUSG00000040822	10.3505	10.5371666666667	10.3298333333333
ENSMUSG00000052271	3.185375	3.26933333333333	3.21020833333333
ENSMUSG00000002413	1.30626666666667	1.30447333333333	1.30201333333333
ENSMUSG00000022982	3.47337037037037	3.45940740740741	3.43424074074074
ENSMUSG00000010663	12.627	12.664	12.3378333333333
ENSMUSG00000062031	10.3195	10.2735	10.2101666666667
ENSMUSG00000036264	6.0605	6.13366666666667	6.123
ENSMUSG00000025261	4.99733333333333	5.07404166666667	5.029875
ENSMUSG00000033365	9.13066666666667	9.48733333333333	9.30966666666667
ENSMUSG00000118161	15.9865	15.9936666666667	15.9955
ENSMUSG00000037525	9.76316666666667	9.80216666666667	9.6965
ENSMUSG00000027611	7.29333333333333	7.1795	7.38
ENSMUSG00000051124	9.648	9.67866666666667	9.49816666666667
ENSMUSG00000091957	15.9865	15.9936666666667	15.9955
ENSMUSG00000096795	7.484	7.69933333333333	7.5965
ENSMUSG00000074264	4.01248148148148	3.96788888888889	4.0172037037037
ENSMUSG00000044583	6.1055	6.0175	6.00716666666667
ENSMUSG00000112640	7.484	7.69933333333333	7.5965
ENSMUSG00000061613	5.077625	5.13883333333333	5.06183333333333
ENSMUSG00000075195	6.0485	5.91	5.93683333333333
ENSMUSG00000037594	6.56416666666667	6.54833333333333	6.63333333333333
ENSMUSG00000052133	2.35690740740741	2.14855555555556	2.3207037037037
ENSMUSG00000022871	14.1938333333333	14.1928333333333	14.5643333333333
ENSMUSG00000046546	7.554	7.48783333333333	7.55816666666667
ENSMUSG00000032299	10.2231666666667	10.2965	10.2623333333333
ENSMUSG00000046881	6.259	6.06333333333333	6.30116666666667
ENSMUSG00000029561	6.46616666666667	6.35966666666667	6.60333333333333
ENSMUSG00000104665	6.28033333333333	6.28133333333333	6.30666666666667
ENSMUSG00000062372	6.86116666666667	6.46533333333333	6.58866666666667
ENSMUSG00000026678	4.42779166666667	4.510375	4.55395833333333
ENSMUSG00000012296	3.256125	3.291	3.27275
ENSMUSG00000021764	12.3561666666667	12.286	12.372
ENSMUSG00000034154	2.55775925925926	2.59912962962963	2.61003703703704
ENSMUSG00000034758	8.14816666666667	7.89416666666667	8.10733333333333
ENSMUSG00000025791	14.2723333333333	14.028	14.1365
ENSMUSG00000081684	15.9865	15.9936666666667	15.9955
ENSMUSG00000020935	8.80216666666667	8.70033333333333	8.53566666666667
ENSMUSG00000038462	13.6806666666667	13.7215	13.5546666666667
ENSMUSG00000086693	6.09866666666667	6.113	6.10233333333333
ENSMUSG00000027087	8.14266666666667	7.9425	7.9855
ENSMUSG00000020142	3.337375	3.50604166666667	3.45008333333333
ENSMUSG00000029559	9.13866666666667	9.18383333333333	9.17383333333333
ENSMUSG00000055312	8.01083333333333	8.69316666666667	8.59283333333333
ENSMUSG00000028690	8.69316666666667	8.7765	8.773
ENSMUSG00000041781	2.97922222222222	2.96022222222222	2.94892592592593
ENSMUSG00000026882	5.94333333333333	5.90883333333333	5.875
ENSMUSG00000066684	3.35241666666667	3.560625	3.59391666666667
ENSMUSG00000027801	12.5165	12.2585	12.07
ENSMUSG00000029669	13.2886666666667	12.973	13.0743333333333
ENSMUSG00000025260	13.3146666666667	13.2285	13.2641666666667
ENSMUSG00000079484	14.0691666666667	14.0911666666667	14.095
ENSMUSG00000009108	6.5055	6.637	6.54066666666667
ENSMUSG00000099041	14.0691666666667	14.0911666666667	14.095
ENSMUSG00000001445	10.2025	10.2751666666667	10.1933333333333
ENSMUSG00000027859	5.981	5.919	5.95033333333333
ENSMUSG00000020903	2.83788888888889	2.81677777777778	2.84903703703704
ENSMUSG00000024437	9.25266666666667	9.1455	9.00416666666667
ENSMUSG00000032253	2.51940740740741	2.51522222222222	2.48757407407407
ENSMUSG00000043692	6.39366666666667	6.23516666666667	6.29533333333333
ENSMUSG00000074115	14.1323333333333	14.8695	14.6171666666667
ENSMUSG00000002205	10.773	10.8056666666667	10.8563333333333
ENSMUSG00000030498	8.06933333333333	8.51866666666667	7.83516666666667
ENSMUSG00000022562	11.3353333333333	10.8565	11.2348333333333
ENSMUSG00000025499	10.8081666666667	10.815	10.6253333333333
ENSMUSG00000021040	4.44725	4.545875	4.43795833333333
ENSMUSG00000044787	6.48216666666667	6.413	6.47583333333333
ENSMUSG00000027322	6.02116666666667	6.11733333333333	6.28116666666667
ENSMUSG00000068815	6.46483333333333	6.43516666666667	6.45416666666667
ENSMUSG00000057329	2.12614814814815	2.15616666666667	2.13557407407407
ENSMUSG00000031845	8.81233333333333	8.623	8.745
ENSMUSG00000044533	6.00208333333333	5.94545833333333	5.94395833333333
ENSMUSG00000118195	8.32316666666667	8.35883333333333	8.39266666666667
ENSMUSG00000000686	4.588625	4.540125	4.53620833333333
ENSMUSG00000003812	4.84120833333333	4.92045833333333	4.67995833333333
ENSMUSG00000011960	6.87716666666667	6.81483333333333	6.77316666666667
ENSMUSG00000004952	6.30216666666667	6.2725	6.444
ENSMUSG00000067438	6.16533333333333	6.13016666666667	6.3265
ENSMUSG00000036863	7.11433333333333	7.065	6.84666666666667
ENSMUSG00000075324	3.44708333333333	3.39858333333333	3.38004166666667
ENSMUSG00000029714	2.50640740740741	2.45101851851852	2.48085185185185
ENSMUSG00000032557	4.59783333333333	4.71179166666667	4.63091666666667
ENSMUSG00000049760	12.8561666666667	12.7701666666667	12.8071666666667
ENSMUSG00000028709	7.10566666666667	6.931	6.83266666666667
ENSMUSG00000040390	4.00266666666667	3.91179166666667	3.95825
ENSMUSG00000010609	14.8643333333333	15.0796666666667	15.0105
ENSMUSG00000035093	3.79708333333333	4.00329166666667	3.91845833333333
ENSMUSG00000063428	4.03775	4.163375	4.00620833333333
ENSMUSG00000043384	8.55833333333333	8.20616666666667	8.402
ENSMUSG00000001281	7.11233333333333	7.13666666666667	7.462
ENSMUSG00000035413	7.99016666666667	8.15233333333333	8.44883333333333
ENSMUSG00000022636	8.99516666666667	8.90833333333333	9.0215
ENSMUSG00000000120	3.81429166666667	3.848875	3.83804166666667
ENSMUSG00000001983	8.11866666666667	8.2115	8.13433333333333
ENSMUSG00000017561	3.85608333333333	3.81329166666667	3.829875
ENSMUSG00000022466	9.056	9.30216666666667	9.44733333333333
ENSMUSG00000085783	11.9981666666667	12.102	12.0243333333333
ENSMUSG00000046603	3.4985	3.58404166666667	3.49325
ENSMUSG00000025271	10.7695	11.3606666666667	10.9651666666667
ENSMUSG00000078622	10.6211666666667	10.6491666666667	10.5746666666667
ENSMUSG00000050312	8.22283333333333	8.16183333333333	8.35466666666667
ENSMUSG00000073633	7.2685	7.37	7.568
ENSMUSG00000020486	9.372	9.42466666666667	9.271
ENSMUSG00000019948	10.3393333333333	10.3488333333333	10.2565
ENSMUSG00000020707	8.41833333333333	8.5035	8.57116666666667
ENSMUSG00000020380	7.381	7.13233333333333	7.4225
ENSMUSG00000006276	4.23233333333333	4.27233333333333	4.28420833333333
ENSMUSG00000020225	4.07570833333333	4.25483333333333	4.25391666666667
ENSMUSG00000025747	4.062625	4.04020833333333	4.041375
ENSMUSG00000073967	6.18716666666667	6.09916666666667	6.02383333333333
ENSMUSG00000024234	4.65995833333333	4.637	4.66366666666667
ENSMUSG00000038425	8.3875	8.79966666666667	8.378
ENSMUSG00000001288	5.87133333333333	5.8055	5.74483333333333
ENSMUSG00000017195	6.66266666666667	6.57183333333333	6.52966666666667
ENSMUSG00000032350	13.374	13.1013333333333	13.0096666666667
ENSMUSG00000041161	9.54033333333333	9.45733333333333	9.39683333333333
ENSMUSG00000055065	4.96695833333333	4.944625	4.95433333333333
ENSMUSG00000096852	14.6848333333333	14.6086666666667	14.5915
ENSMUSG00000068580	10.3765	10.4415	10.3513333333333
ENSMUSG00000086881	7.43883333333333	7.4005	7.62483333333333
ENSMUSG00000035455	5.77466666666667	5.8655	5.67633333333333
ENSMUSG00000059474	2.40398148148148	2.40885185185185	2.39837037037037
ENSMUSG00000025223	4.359	4.19104166666667	4.29491666666667
ENSMUSG00000006392	10.441	10.4285	10.3155
ENSMUSG00000056888	6.0625	6.13016666666667	6.204
ENSMUSG00000038116	2.13246296296296	2.15166666666667	2.12724074074074
ENSMUSG00000020741	13.6396666666667	13.3875	13.6753333333333
ENSMUSG00000022043	6.24366666666667	6.24533333333333	6.336
ENSMUSG00000038806	4.60658333333333	4.58570833333333	4.66108333333333
ENSMUSG00000021945	3.651625	3.6255	3.69954166666667
ENSMUSG00000006398	7.57133333333333	7.47033333333333	6.83316666666667
ENSMUSG00000047417	3.70345833333333	3.69708333333333	3.712875
ENSMUSG00000028560	9.70583333333333	9.77966666666667	9.72483333333333
ENSMUSG00000035356	3.475625	3.46466666666667	3.60175
ENSMUSG00000090272	7.72716666666667	7.60383333333333	7.87566666666667
ENSMUSG00000062846	5.53791666666667	5.497375	5.47066666666667
ENSMUSG00000026536	7.72716666666667	7.60383333333333	7.87566666666667
ENSMUSG00000034037	6.89183333333333	6.93483333333333	6.87633333333333
ENSMUSG00000027303	10.9846666666667	10.7663333333333	10.9945
ENSMUSG00000110206	3.87529166666667	3.90891666666667	3.88733333333333
ENSMUSG00000046329	7.6695	7.09866666666667	7.109
ENSMUSG00000034126	2.28909259259259	2.28655555555556	2.28583333333333
ENSMUSG00000096727	10.8686666666667	10.7581666666667	11.3993333333333
ENSMUSG00000032436	7.13683333333333	7.11233333333333	7.1955
ENSMUSG00000029304	11.3613333333333	11.9443333333333	12.048
ENSMUSG00000054203	7.72716666666667	7.60383333333333	7.87566666666667
ENSMUSG00000027314	6.2495	6.22966666666667	6.2325
ENSMUSG00000033068	3.13191666666667	3.2045	3.13283333333333
ENSMUSG00000017210	9.20566666666667	9.35583333333333	9.25383333333333
ENSMUSG00000029554	8.18383333333333	8.29883333333333	8.42116666666667
ENSMUSG00000030766	3.539875	3.55345833333333	3.552625
ENSMUSG00000021217	6.028	6.06633333333333	6.05166666666667
ENSMUSG00000028188	6.954	6.93483333333333	6.866
ENSMUSG00000034471	9.0485	8.87683333333333	9.0405
